# USINE V4.0
# File generated 06-05-2022 12:33:43
# Model1DKisoVc
# B/C
# SolMod0DFF_phi0.670GV
# R [GV]       TOA [-]
2.83170e+03    4.93512e-02    
2.87973e+03    4.91116e-02    
2.92858e+03    4.88731e-02    
2.97825e+03    4.86356e-02    
3.02877e+03    4.83992e-02    
3.08015e+03    4.81638e-02    
3.13240e+03    4.79295e-02    
3.18553e+03    4.76961e-02    
3.23957e+03    4.74638e-02    
3.29452e+03    4.72325e-02    
3.35041e+03    4.70023e-02    
3.40724e+03    4.67730e-02    
3.46503e+03    4.65448e-02    
3.52381e+03    4.63176e-02    
3.58359e+03    4.60913e-02    
3.64437e+03    4.58661e-02    
3.70619e+03    4.56419e-02    
3.76906e+03    4.54187e-02    
3.83299e+03    4.51965e-02    
3.89801e+03    4.49752e-02    
3.96413e+03    4.47549e-02    
4.03138e+03    4.45357e-02    
4.09976e+03    4.43174e-02    
4.16930e+03    4.41000e-02    
4.24003e+03    4.38837e-02    
4.31195e+03    4.36683e-02    
4.38509e+03    4.34539e-02    
4.45948e+03    4.32404e-02    
4.53512e+03    4.30279e-02    
4.61205e+03    4.28163e-02    
4.69028e+03    4.26057e-02    
4.76984e+03    4.23961e-02    
4.85075e+03    4.21874e-02    
4.93304e+03    4.19796e-02    
5.01672e+03    4.17727e-02    
5.10181e+03    4.15668e-02    
5.18835e+03    4.13619e-02    
5.27636e+03    4.11578e-02    
5.36587e+03    4.09547e-02    
5.45689e+03    4.07525e-02    
5.54945e+03    4.05512e-02    
5.64359e+03    4.03508e-02    
5.73932e+03    4.01513e-02    
5.83667e+03    3.99528e-02    
5.93568e+03    3.97551e-02    
6.03636e+03    3.95584e-02    
6.13876e+03    3.93625e-02    
6.24289e+03    3.91675e-02    
6.34879e+03    3.89734e-02    
6.45648e+03    3.87802e-02    
6.56600e+03    3.85879e-02    
6.67738e+03    3.83965e-02    
6.79065e+03    3.82059e-02    
6.90583e+03    3.80162e-02    
7.02298e+03    3.78274e-02    
7.14211e+03    3.76394e-02    
7.26326e+03    3.74524e-02    
7.38646e+03    3.72661e-02    
7.51176e+03    3.70807e-02    
7.63918e+03    3.68962e-02    
7.76876e+03    3.67125e-02    
7.90054e+03    3.65297e-02    
8.03456e+03    3.63477e-02    
8.17085e+03    3.61666e-02    
8.30945e+03    3.59863e-02    
8.45040e+03    3.58068e-02    
8.59374e+03    3.56281e-02    
8.73952e+03    3.54503e-02    
8.88776e+03    3.52733e-02    
9.03852e+03    3.50972e-02    
9.19184e+03    3.49218e-02    
9.34776e+03    3.47472e-02    
9.50633e+03    3.45735e-02    
9.66758e+03    3.44006e-02    
9.83157e+03    3.42285e-02    
9.99834e+03    3.40571e-02    
1.01679e+04    3.38866e-02    
1.03404e+04    3.37169e-02    
1.05158e+04    3.35479e-02    
1.06942e+04    3.33798e-02    
1.08756e+04    3.32124e-02    
1.10601e+04    3.30458e-02    
1.12477e+04    3.28800e-02    
1.14385e+04    3.27150e-02    
1.16325e+04    3.25507e-02    
1.18298e+04    3.23873e-02    
1.20305e+04    3.22245e-02    
1.22346e+04    3.20626e-02    
1.24421e+04    3.19014e-02    
1.26532e+04    3.17410e-02    
1.28678e+04    3.15813e-02    
1.30861e+04    3.14223e-02    
1.33081e+04    3.12642e-02    
1.35338e+04    3.11067e-02    
1.37634e+04    3.09500e-02    
1.39968e+04    3.07941e-02    
1.42343e+04    3.06388e-02    
1.44757e+04    3.04844e-02    
1.47213e+04    3.03306e-02    
1.49710e+04    3.01776e-02    
1.52249e+04    3.00253e-02    
1.54832e+04    2.98737e-02    
1.57458e+04    2.97228e-02    
1.60129e+04    2.95727e-02    
1.62845e+04    2.94232e-02    
1.65608e+04    2.92745e-02    
1.68417e+04    2.91265e-02    
1.71274e+04    2.89792e-02    
1.74179e+04    2.88325e-02    
1.77134e+04    2.86866e-02    
1.80138e+04    2.85414e-02    
1.83194e+04    2.83969e-02    
1.86301e+04    2.82530e-02    
1.89462e+04    2.81099e-02    
1.92675e+04    2.79674e-02    
1.95944e+04    2.78256e-02    
1.99268e+04    2.76845e-02    
2.02648e+04    2.75440e-02    
2.06085e+04    2.74043e-02    
2.09581e+04    2.72652e-02    
2.13136e+04    2.71267e-02    
