# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# LI/C
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
3.40279e+02    6.71579e-02    
3.46051e+02    6.68087e-02    
3.51921e+02    6.64632e-02    
3.57890e+02    6.61213e-02    
3.63960e+02    6.57829e-02    
3.70134e+02    6.54478e-02    
3.76412e+02    6.51160e-02    
3.82797e+02    6.47872e-02    
3.89290e+02    6.44615e-02    
3.95893e+02    6.41386e-02    
4.02608e+02    6.38185e-02    
4.09437e+02    6.35010e-02    
4.16381e+02    6.31862e-02    
4.23444e+02    6.28738e-02    
4.30626e+02    6.25638e-02    
4.37931e+02    6.22561e-02    
4.45359e+02    6.19507e-02    
4.52913e+02    6.16474e-02    
4.60595e+02    6.13462e-02    
4.68407e+02    6.10471e-02    
4.76352e+02    6.07499e-02    
4.84432e+02    6.04546e-02    
4.92649e+02    6.01612e-02    
5.01005e+02    5.98695e-02    
5.09503e+02    5.95797e-02    
5.18145e+02    5.92915e-02    
5.26934e+02    5.90050e-02    
5.35872e+02    5.87201e-02    
5.44961e+02    5.84368e-02    
5.54205e+02    5.81550e-02    
5.63605e+02    5.78748e-02    
5.73165e+02    5.75960e-02    
5.82887e+02    5.73188e-02    
5.92773e+02    5.70429e-02    
6.02828e+02    5.67685e-02    
6.13053e+02    5.64954e-02    
6.23452e+02    5.62237e-02    
6.34026e+02    5.59533e-02    
6.44781e+02    5.56843e-02    
6.55717e+02    5.54166e-02    
6.66839e+02    5.51501e-02    
6.78150e+02    5.48849e-02    
6.89653e+02    5.46210e-02    
7.01351e+02    5.43583e-02    
7.13247e+02    5.40969e-02    
7.25345e+02    5.38366e-02    
7.37648e+02    5.35776e-02    
7.50160e+02    5.33198e-02    
7.62884e+02    5.30631e-02    
7.75824e+02    5.28076e-02    
7.88983e+02    5.25533e-02    
8.02366e+02    5.23001e-02    
8.15975e+02    5.20481e-02    
8.29816e+02    5.17972e-02    
8.43891e+02    5.15474e-02    
8.58205e+02    5.12987e-02    
8.72761e+02    5.10512e-02    
8.87565e+02    5.08048e-02    
9.02620e+02    5.05594e-02    
9.17930e+02    5.03152e-02    
9.33499e+02    5.00721e-02    
9.49333e+02    4.98300e-02    
9.65436e+02    4.95890e-02    
9.81811e+02    4.93491e-02    
9.98465e+02    4.91102e-02    
1.01540e+03    4.88724e-02    
1.03262e+03    4.86356e-02    
1.05014e+03    4.83999e-02    
1.06795e+03    4.81653e-02    
1.08607e+03    4.79317e-02    
1.10449e+03    4.76991e-02    
1.12322e+03    4.74675e-02    
1.14227e+03    4.72370e-02    
1.16165e+03    4.70075e-02    
1.18135e+03    4.67790e-02    
1.20139e+03    4.65516e-02    
1.22177e+03    4.63251e-02    
1.24249e+03    4.60997e-02    
1.26357e+03    4.58752e-02    
1.28500e+03    4.56517e-02    
1.30679e+03    4.54293e-02    
1.32896e+03    4.52078e-02    
1.35150e+03    4.49873e-02    
1.37442e+03    4.47678e-02    
1.39774e+03    4.45493e-02    
1.42145e+03    4.43317e-02    
1.44556e+03    4.41151e-02    
1.47007e+03    4.38995e-02    
1.49501e+03    4.36849e-02    
1.52037e+03    4.34712e-02    
1.54616e+03    4.32584e-02    
1.57238e+03    4.30467e-02    
1.59905e+03    4.28358e-02    
1.62617e+03    4.26259e-02    
1.65376e+03    4.24170e-02    
1.68181e+03    4.22090e-02    
1.71033e+03    4.20019e-02    
1.73935e+03    4.17958e-02    
1.76885e+03    4.15906e-02    
1.79885e+03    4.13863e-02    
1.82936e+03    4.11829e-02    
1.86039e+03    4.09805e-02    
1.89195e+03    4.07789e-02    
1.92404e+03    4.05783e-02    
1.95667e+03    4.03786e-02    
1.98986e+03    4.01798e-02    
2.02361e+03    3.99819e-02    
2.05794e+03    3.97849e-02    
2.09284e+03    3.95887e-02    
2.12834e+03    3.93935e-02    
2.16444e+03    3.91992e-02    
2.20116e+03    3.90057e-02    
2.23849e+03    3.88132e-02    
2.27646e+03    3.86215e-02    
2.31507e+03    3.84306e-02    
2.35434e+03    3.82407e-02    
2.39427e+03    3.80516e-02    
2.43489e+03    3.78634e-02    
2.47619e+03    3.76760e-02    
2.51819e+03    3.74896e-02    
2.56090e+03    3.73039e-02    
2.60434e+03    3.71191e-02    
2.64851e+03    3.69352e-02    
2.69343e+03    3.67521e-02    
2.73912e+03    3.65698e-02    
2.78558e+03    3.63884e-02    
2.83283e+03    3.62078e-02    
2.88088e+03    3.60281e-02    
2.92974e+03    3.58492e-02    
2.97944e+03    3.56711e-02    
3.02997e+03    3.54938e-02    
3.08137e+03    3.53174e-02    
3.13363e+03    3.51417e-02    
3.18679e+03    3.49669e-02    
3.24084e+03    3.47929e-02    
3.29581e+03    3.46197e-02    
3.35171e+03    3.44473e-02    
3.40856e+03    3.42757e-02    
3.46638e+03    3.41049e-02    
3.52518e+03    3.39348e-02    
3.58497e+03    3.37656e-02    
3.64578e+03    3.35972e-02    
3.70762e+03    3.34295e-02    
3.77050e+03    3.32627e-02    
3.83446e+03    3.30966e-02    
3.89950e+03    3.29313e-02    
3.96564e+03    3.27667e-02    
4.03290e+03    3.26029e-02    
4.10131e+03    3.24399e-02    
4.17087e+03    3.22777e-02    
4.24162e+03    3.21162e-02    
4.31357e+03    3.19554e-02    
4.38673e+03    3.17955e-02    
4.46114e+03    3.16362e-02    
4.53681e+03    3.14778e-02    
4.61376e+03    3.13200e-02    
4.69202e+03    3.11630e-02    
4.77160e+03    3.10068e-02    
4.85254e+03    3.08512e-02    
4.93485e+03    3.06964e-02    
5.01855e+03    3.05424e-02    
5.10367e+03    3.03890e-02    
5.19024e+03    3.02364e-02    
5.27828e+03    3.00845e-02    
5.36781e+03    2.99334e-02    
5.45885e+03    2.97829e-02    
5.55144e+03    2.96331e-02    
5.64561e+03    2.94841e-02    
5.74137e+03    2.93358e-02    
5.83875e+03    2.91881e-02    
5.93779e+03    2.90412e-02    
6.03850e+03    2.88949e-02    
6.14093e+03    2.87494e-02    
6.24509e+03    2.86045e-02    
6.35102e+03    2.84604e-02    
6.45874e+03    2.83169e-02    
6.56829e+03    2.81741e-02    
6.67970e+03    2.80320e-02    
6.79300e+03    2.78905e-02    
6.90822e+03    2.77497e-02    
7.02540e+03    2.76096e-02    
7.14456e+03    2.74702e-02    
7.26575e+03    2.73314e-02    
7.38899e+03    2.71933e-02    
7.51432e+03    2.70558e-02    
7.64177e+03    2.69191e-02    
7.77139e+03    2.67829e-02    
7.90321e+03    2.66474e-02    
8.03726e+03    2.65126e-02    
8.17359e+03    2.63784e-02    
8.31223e+03    2.62448e-02    
