# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# B/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.14247e+03    5.26860e-02    
1.16190e+03    5.24192e-02    
1.18165e+03    5.21536e-02    
1.20174e+03    5.18893e-02    
1.22217e+03    5.16262e-02    
1.24294e+03    5.13644e-02    
1.26407e+03    5.11039e-02    
1.28556e+03    5.08446e-02    
1.30742e+03    5.05866e-02    
1.32964e+03    5.03298e-02    
1.35225e+03    5.00742e-02    
1.37523e+03    4.98199e-02    
1.39861e+03    4.95667e-02    
1.42239e+03    4.93148e-02    
1.44657e+03    4.90641e-02    
1.47116e+03    4.88146e-02    
1.49617e+03    4.85663e-02    
1.52161e+03    4.83192e-02    
1.54747e+03    4.80733e-02    
1.57378e+03    4.78286e-02    
1.60054e+03    4.75851e-02    
1.62775e+03    4.73427e-02    
1.65542e+03    4.71015e-02    
1.68356e+03    4.68614e-02    
1.71218e+03    4.66225e-02    
1.74129e+03    4.63848e-02    
1.77089e+03    4.61482e-02    
1.80099e+03    4.59128e-02    
1.83161e+03    4.56785e-02    
1.86275e+03    4.54453e-02    
1.89441e+03    4.52132e-02    
1.92662e+03    4.49823e-02    
1.95937e+03    4.47525e-02    
1.99268e+03    4.45238e-02    
2.02656e+03    4.42962e-02    
2.06101e+03    4.40697e-02    
2.09605e+03    4.38444e-02    
2.13168e+03    4.36201e-02    
2.16792e+03    4.33969e-02    
2.20477e+03    4.31747e-02    
2.24225e+03    4.29537e-02    
2.28037e+03    4.27338e-02    
2.31914e+03    4.25149e-02    
2.35856e+03    4.22970e-02    
2.39866e+03    4.20803e-02    
2.43944e+03    4.18646e-02    
2.48091e+03    4.16499e-02    
2.52308e+03    4.14363e-02    
2.56597e+03    4.12237e-02    
2.60960e+03    4.10122e-02    
2.65396e+03    4.08017e-02    
2.69908e+03    4.05922e-02    
2.74496e+03    4.03838e-02    
2.79162e+03    4.01764e-02    
2.83908e+03    3.99700e-02    
2.88735e+03    3.97646e-02    
2.93643e+03    3.95602e-02    
2.98635e+03    3.93568e-02    
3.03712e+03    3.91544e-02    
3.08875e+03    3.89530e-02    
3.14126e+03    3.87526e-02    
3.19466e+03    3.85532e-02    
3.24897e+03    3.83547e-02    
3.30420e+03    3.81573e-02    
3.36037e+03    3.79608e-02    
3.41750e+03    3.77652e-02    
3.47560e+03    3.75707e-02    
3.53468e+03    3.73771e-02    
3.59477e+03    3.71844e-02    
3.65588e+03    3.69927e-02    
3.71803e+03    3.68020e-02    
3.78124e+03    3.66121e-02    
3.84552e+03    3.64233e-02    
3.91090e+03    3.62353e-02    
3.97738e+03    3.60483e-02    
4.04500e+03    3.58622e-02    
