# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# C/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.47972e+04    7.88813e-01    
2.52178e+04    7.88691e-01    
2.56456e+04    7.88570e-01    
2.60806e+04    7.88449e-01    
2.65230e+04    7.88329e-01    
2.69729e+04    7.88209e-01    
2.74305e+04    7.88090e-01    
2.78958e+04    7.87972e-01    
2.83690e+04    7.87854e-01    
2.88502e+04    7.87737e-01    
2.93396e+04    7.87620e-01    
2.98372e+04    7.87504e-01    
3.03434e+04    7.87388e-01    
3.08581e+04    7.87273e-01    
3.13815e+04    7.87159e-01    
3.19138e+04    7.87045e-01    
3.24552e+04    7.86932e-01    
3.30057e+04    7.86819e-01    
3.35656e+04    7.86707e-01    
3.41350e+04    7.86596e-01    
3.47140e+04    7.86485e-01    
3.53028e+04    7.86374e-01    
3.59017e+04    7.86264e-01    
3.65107e+04    7.86155e-01    
3.71300e+04    7.86046e-01    
3.77598e+04    7.85938e-01    
3.84003e+04    7.85830e-01    
3.90517e+04    7.85723e-01    
3.97141e+04    7.85616e-01    
4.03878e+04    7.85510e-01    
4.10729e+04    7.85405e-01    
4.17696e+04    7.85299e-01    
4.24781e+04    7.85195e-01    
4.31987e+04    7.85091e-01    
4.39315e+04    7.84987e-01    
4.46767e+04    7.84884e-01    
4.54345e+04    7.84782e-01    
4.62052e+04    7.84680e-01    
4.69890e+04    7.84579e-01    
4.77860e+04    7.84478e-01    
4.85966e+04    7.84377e-01    
4.94210e+04    7.84277e-01    
5.02593e+04    7.84178e-01    
5.11118e+04    7.84079e-01    
5.19788e+04    7.83981e-01    
5.28605e+04    7.83883e-01    
5.37572e+04    7.83786e-01    
5.46691e+04    7.83689e-01    
5.55964e+04    7.83592e-01    
5.65395e+04    7.83496e-01    
5.74986e+04    7.83401e-01    
5.84739e+04    7.83306e-01    
5.94658e+04    7.83211e-01    
6.04745e+04    7.83117e-01    
6.15003e+04    7.83024e-01    
6.25435e+04    7.82931e-01    
6.36045e+04    7.82838e-01    
6.46834e+04    7.82746e-01    
6.57806e+04    7.82654e-01    
6.68964e+04    7.82563e-01    
6.80312e+04    7.82473e-01    
6.91852e+04    7.82382e-01    
7.03587e+04    7.82292e-01    
