# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# F/SI
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
3.34335e+04    1.12187e-02    
3.40036e+04    1.11601e-02    
3.45833e+04    1.11019e-02    
3.51730e+04    1.10439e-02    
3.57727e+04    1.09862e-02    
3.63826e+04    1.09288e-02    
3.70029e+04    1.08717e-02    
3.76339e+04    1.08148e-02    
3.82755e+04    1.07583e-02    
3.89281e+04    1.07020e-02    
3.95918e+04    1.06461e-02    
4.02669e+04    1.05904e-02    
4.09534e+04    1.05350e-02    
4.16517e+04    1.04799e-02    
4.23619e+04    1.04250e-02    
4.30841e+04    1.03705e-02    
4.38187e+04    1.03162e-02    
4.45658e+04    1.02622e-02    
4.53257e+04    1.02084e-02    
4.60985e+04    1.01550e-02    
4.68845e+04    1.01018e-02    
4.76839e+04    1.00488e-02    
4.84969e+04    9.99618e-03    
4.93238e+04    9.94380e-03    
5.01647e+04    9.89167e-03    
5.10201e+04    9.83982e-03    
5.18900e+04    9.78823e-03    
5.27747e+04    9.73690e-03    
5.36745e+04    9.68583e-03    
5.45897e+04    9.63502e-03    
5.55204e+04    9.58447e-03    
5.64670e+04    9.53418e-03    
5.74298e+04    9.48415e-03    
5.84090e+04    9.43437e-03    
5.94049e+04    9.38484e-03    
6.04177e+04    9.33557e-03    
6.14479e+04    9.28655e-03    
6.24956e+04    9.23778e-03    
6.35611e+04    9.18926e-03    
6.46448e+04    9.14098e-03    
6.57470e+04    9.09295e-03    
6.68680e+04    9.04517e-03    
6.80081e+04    8.99763e-03    
6.91677e+04    8.95034e-03    
