# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# HE/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
8.10824e+01    2.74645e+01    
8.24371e+01    2.74410e+01    
8.38144e+01    2.74179e+01    
8.52147e+01    2.73950e+01    
8.66384e+01    2.73723e+01    
8.80859e+01    2.73499e+01    
8.95575e+01    2.73277e+01    
9.10538e+01    2.73057e+01    
9.25750e+01    2.72841e+01    
9.41217e+01    2.72626e+01    
9.56942e+01    2.72415e+01    
9.72930e+01    2.72205e+01    
9.89185e+01    2.71999e+01    
1.00571e+02    2.71794e+01    
1.02251e+02    2.71593e+01    
1.03960e+02    2.71393e+01    
1.05697e+02    2.71197e+01    
1.07463e+02    2.71002e+01    
1.09258e+02    2.70811e+01    
1.11083e+02    2.70622e+01    
1.12939e+02    2.70435e+01    
1.14826e+02    2.70251e+01    
1.16744e+02    2.70070e+01    
1.18695e+02    2.69891e+01    
1.20678e+02    2.69715e+01    
1.22694e+02    2.69542e+01    
1.24744e+02    2.69371e+01    
1.26828e+02    2.69203e+01    
1.28947e+02    2.69038e+01    
1.31102e+02    2.68875e+01    
1.33292e+02    2.68715e+01    
1.35519e+02    2.68558e+01    
1.37783e+02    2.68404e+01    
1.40085e+02    2.68252e+01    
1.42425e+02    2.68103e+01    
1.44805e+02    2.67958e+01    
1.47224e+02    2.67815e+01    
1.49684e+02    2.67675e+01    
1.52185e+02    2.67538e+01    
1.54727e+02    2.67404e+01    
1.57312e+02    2.67273e+01    
1.59940e+02    2.67145e+01    
1.62613e+02    2.67020e+01    
1.65329e+02    2.66898e+01    
1.68092e+02    2.66779e+01    
1.70900e+02    2.66663e+01    
1.73755e+02    2.66551e+01    
1.76658e+02    2.66442e+01    
1.79610e+02    2.66336e+01    
1.82610e+02    2.66233e+01    
1.85661e+02    2.66133e+01    
1.88763e+02    2.66037e+01    
1.91917e+02    2.65944e+01    
1.95123e+02    2.65854e+01    
1.98383e+02    2.65767e+01    
2.01698e+02    2.65684e+01    
2.05067e+02    2.65604e+01    
2.08494e+02    2.65527e+01    
2.11977e+02    2.65454e+01    
2.15518e+02    2.65384e+01    
2.19119e+02    2.65317e+01    
2.22780e+02    2.65253e+01    
2.26502e+02    2.65192e+01    
2.30286e+02    2.65135e+01    
2.34134e+02    2.65080e+01    
2.38045e+02    2.65029e+01    
2.42023e+02    2.64981e+01    
2.46066e+02    2.64936e+01    
2.50177e+02    2.64893e+01    
2.54357e+02    2.64854e+01    
2.58606e+02    2.64817e+01    
2.62927e+02    2.64783e+01    
2.67320e+02    2.64751e+01    
2.71786e+02    2.64722e+01    
2.76327e+02    2.64696e+01    
2.80943e+02    2.64672e+01    
2.85637e+02    2.64651e+01    
2.90409e+02    2.64632e+01    
2.95261e+02    2.64615e+01    
3.00194e+02    2.64600e+01    
3.05210e+02    2.64588e+01    
3.10309e+02    2.64577e+01    
3.15493e+02    2.64569e+01    
3.20764e+02    2.64562e+01    
3.26123e+02    2.64557e+01    
3.31572e+02    2.64554e+01    
3.37112e+02    2.64552e+01    
3.42744e+02    2.64552e+01    
3.48470e+02    2.64554e+01    
3.54292e+02    2.64557e+01    
3.60211e+02    2.64562e+01    
3.66229e+02    2.64568e+01    
3.72348e+02    2.64576e+01    
3.78569e+02    2.64584e+01    
3.84894e+02    2.64595e+01    
3.91324e+02    2.64606e+01    
3.97862e+02    2.64618e+01    
4.04509e+02    2.64632e+01    
4.11267e+02    2.64647e+01    
4.18139e+02    2.64663e+01    
4.25124e+02    2.64679e+01    
4.32227e+02    2.64697e+01    
4.39448e+02    2.64716e+01    
4.46790e+02    2.64736e+01    
4.54255e+02    2.64757e+01    
4.61844e+02    2.64778e+01    
4.69560e+02    2.64801e+01    
4.77405e+02    2.64825e+01    
4.85382e+02    2.64849e+01    
4.93491e+02    2.64874e+01    
5.01736e+02    2.64900e+01    
5.10118e+02    2.64927e+01    
5.18641e+02    2.64954e+01    
5.27306e+02    2.64983e+01    
5.36116e+02    2.65012e+01    
5.45073e+02    2.65042e+01    
5.54179e+02    2.65072e+01    
5.63438e+02    2.65104e+01    
5.72852e+02    2.65136e+01    
5.82422e+02    2.65168e+01    
5.92153e+02    2.65202e+01    
6.02046e+02    2.65236e+01    
6.12105e+02    2.65271e+01    
6.22331e+02    2.65306e+01    
6.32729e+02    2.65342e+01    
6.43300e+02    2.65379e+01    
6.54048e+02    2.65417e+01    
6.64975e+02    2.65455e+01    
6.76085e+02    2.65494e+01    
6.87380e+02    2.65533e+01    
6.98864e+02    2.65573e+01    
7.10540e+02    2.65614e+01    
7.22412e+02    2.65655e+01    
7.34481e+02    2.65697e+01    
7.46752e+02    2.65740e+01    
7.59228e+02    2.65783e+01    
7.71913e+02    2.65827e+01    
7.84809e+02    2.65871e+01    
7.97921e+02    2.65916e+01    
8.11252e+02    2.65961e+01    
8.24806e+02    2.66008e+01    
8.38586e+02    2.66054e+01    
8.52597e+02    2.66102e+01    
8.66841e+02    2.66150e+01    
8.81324e+02    2.66198e+01    
8.96048e+02    2.66247e+01    
9.11019e+02    2.66297e+01    
9.26239e+02    2.66347e+01    
9.41714e+02    2.66398e+01    
9.57447e+02    2.66450e+01    
9.73444e+02    2.66502e+01    
9.89707e+02    2.66554e+01    
1.00624e+03    2.66607e+01    
1.02305e+03    2.66661e+01    
1.04015e+03    2.66715e+01    
1.05752e+03    2.66770e+01    
1.07519e+03    2.66825e+01    
1.09316e+03    2.66881e+01    
1.11142e+03    2.66938e+01    
1.12999e+03    2.66995e+01    
1.14887e+03    2.67052e+01    
1.16806e+03    2.67110e+01    
